age,gender,ethnicity,fcid_code
14,1,1,603035000
14,1,4,603035000
14,1,1,603035000
14,1,3,603035000
14,2,1,603035000
14,2,1,603035000
14,2,4,603035000
14,2,4,603035000
14,1,2,603035000
14,1,1,603035000
14,1,3,603035000
14,2,2,603035000
14,1,4,603035000
14,1,4,603035000
14,1,2,603035000
14,2,4,603035000
14,1,4,603035000
14,1,3,603035000
14,1,4,603035000
15,1,3,603035000
15,2,4,603035000
15,1,3,603035000
15,2,1,603035000
15,1,4,603035000
15,2,1,603035000
15,2,5,603035000
15,1,4,603035000
15,2,2,603035000
15,2,1,603035000
15,2,4,603035000
15,1,3,603035000
15,2,3,603035000
15,1,4,603035000
15,2,2,603035000
15,1,3,603035000
15,2,2,603035000
15,2,2,603035000
15,1,3,603035000
15,2,1,603035000
16,1,2,603035000
16,1,4,603035000
16,2,3,603035000
16,2,1,603035000
16,1,4,603035000
16,1,2,603035000
16,1,1,603035000
16,1,5,603035000
16,1,1,603035000
16,1,3,603035000
16,2,1,603035000
16,1,2,603035000
16,2,4,603035000
16,2,3,603035000
16,2,5,603035000
16,2,2,603035000
16,1,4,603035000
16,2,4,603035000
16,1,3,603035000
16,2,1,603035000
16,1,4,603035000
16,1,3,603035000
16,2,4,603035000
16,1,3,603035000
16,1,1,603035000
16,1,1,603035000
16,2,1,603035000
16,1,4,603035000
16,1,2,603035000
16,1,1,603035000
16,2,1,603035000
16,1,2,603035000
17,2,3,603035000
17,1,3,603035000
17,1,2,603035000
17,2,2,603035000
17,2,4,603035000
17,1,5,603035000
17,2,1,603035000
17,1,1,603035000
17,2,5,603035000
17,2,1,603035000
17,1,4,603035000
17,1,1,603035000
17,1,4,603035000
17,1,4,603035000
17,1,1,603035000
17,1,2,603035000
17,1,1,603035000
17,2,4,603035000
17,2,1,603035000
17,1,2,603035000
17,2,3,603035000
17,1,1,603035000
17,1,1,603035000
17,1,2,603035000
17,2,4,603035000
18,2,5,603035000
18,1,2,603035000
18,1,2,603035000
18,2,1,603035000
18,1,4,603035000
18,2,1,603035000
18,2,4,603035000
18,2,3,603035000
18,2,2,603035000
18,2,4,603035000
18,2,2,603035000
18,1,4,603035000
18,1,4,603035000
18,2,2,603035000
18,2,1,603035000
18,1,3,603035000
18,2,1,603035000
19,1,1,603035000
19,2,1,603035000
19,2,2,603035000
19,2,4,603035000
19,1,4,603035000
19,2,5,603035000
19,2,1,603035000
19,1,1,603035000
19,2,1,603035000
19,1,4,603035000
19,2,1,603035000
19,1,4,603035000
19,1,1,603035000
19,1,1,603035000
19,1,3,603035000
19,2,5,603035000
19,2,3,603035000
19,2,4,603035000
19,2,4,603035000
19,2,4,603035000
19,2,2,603035000
19,2,3,603035000
19,1,2,603035000
20,1,1,603035000
20,2,4,603035000
20,2,3,603035000
20,1,3,603035000
20,2,4,603035000
20,2,1,603035000
20,2,4,603035000
20,2,3,603035000
21,1,1,603035000
21,2,3,603035000
21,2,3,603035000
21,2,3,603035000
21,2,4,603035000
21,2,3,603035000
21,1,2,603035000
21,2,3,603035000
21,2,1,603035000
21,2,5,603035000
21,2,3,603035000
21,2,1,603035000
21,1,3,603035000
21,2,3,603035000
21,1,2,603035000
21,2,3,603035000
21,2,1,603035000
22,2,1,603035000
22,1,4,603035000
22,1,2,603035000
22,1,3,603035000
22,2,2,603035000
22,1,4,603035000
22,2,4,603035000
22,1,1,603035000
22,1,3,603035000
22,1,3,603035000
22,2,3,603035000
22,1,2,603035000
23,2,3,603035000
23,1,4,603035000
23,1,3,603035000
23,1,4,603035000
23,2,3,603035000
23,2,5,603035000
23,1,3,603035000
23,2,1,603035000
23,1,1,603035000
23,2,3,603035000
23,1,4,603035000
23,1,5,603035000
23,1,1,603035000
24,2,1,603035000
24,1,4,603035000
24,1,2,603035000
24,1,2,603035000
24,1,3,603035000
24,2,4,603035000
24,2,1,603035000
24,2,1,603035000
24,1,3,603035000
24,2,4,603035000
24,1,1,603035000
24,2,1,603035000
24,1,1,603035000
24,1,3,603035000
24,1,2,603035000
24,1,4,603035000
24,2,2,603035000
24,2,1,603035000
24,1,3,603035000
24,1,3,603035000
25,2,3,603035000
25,2,3,603035000
25,1,2,603035000
25,2,3,603035000
25,2,4,603035000
25,2,3,603035000
25,1,4,603035000
26,1,1,603035000
26,2,2,603035000
26,1,3,603035000
26,1,1,603035000
26,1,1,603035000
26,1,1,603035000
26,2,3,603035000
26,1,3,603035000
26,1,4,603035000
27,2,3,603035000
27,1,1,603035000
27,1,1,603035000
27,1,1,603035000
27,2,1,603035000
27,2,3,603035000
27,1,3,603035000
27,2,4,603035000
27,2,1,603035000
28,2,1,603035000
28,2,1,603035000
28,1,1,603035000
28,1,1,603035000
28,2,4,603035000
28,1,2,603035000
28,2,3,603035000
28,2,2,603035000
28,2,4,603035000
28,2,3,603035000
28,2,1,603035000
28,1,1,603035000
28,2,3,603035000
29,1,1,603035000
29,1,1,603035000
29,1,3,603035000
29,1,1,603035000
29,1,3,603035000
29,1,4,603035000
29,2,3,603035000
29,2,3,603035000
29,2,3,603035000
29,2,4,603035000
29,2,3,603035000
29,2,5,603035000
29,2,3,603035000
29,2,1,603035000
29,2,3,603035000
29,2,4,603035000
29,1,3,603035000
30,2,1,603035000
30,1,3,603035000
30,2,1,603035000
30,1,1,603035000
30,1,4,603035000
30,2,3,603035000
30,1,2,603035000
30,1,1,603035000
30,2,3,603035000
30,2,2,603035000
30,2,3,603035000
30,2,4,603035000
30,2,1,603035000
30,1,4,603035000
30,1,4,603035000
30,1,2,603035000
30,1,4,603035000
30,1,3,603035000
31,2,2,603035000
31,2,4,603035000
31,2,4,603035000
31,2,4,603035000
31,1,3,603035000
31,2,5,603035000
31,2,3,603035000
31,2,3,603035000
31,2,1,603035000
31,1,2,603035000
31,2,4,603035000
31,1,3,603035000
31,2,4,603035000
31,1,4,603035000
31,2,4,603035000
31,1,3,603035000
31,1,3,603035000
31,1,4,603035000
32,1,1,603035000
32,2,3,603035000
32,2,1,603035000
32,2,2,603035000
32,2,1,603035000
32,2,4,603035000
32,2,2,603035000
32,2,3,603035000
32,1,4,603035000
32,1,3,603035000
32,2,1,603035000
32,1,3,603035000
32,1,1,603035000
32,1,1,603035000
32,2,1,603035000
32,1,4,603035000
32,1,3,603035000
32,2,4,603035000
32,1,3,603035000
32,1,2,603035000
32,1,2,603035000
32,1,1,603035000
32,2,4,603035000
32,1,4,603035000
32,1,3,603035000
32,1,2,603035000
32,1,2,603035000
33,1,2,603035000
33,1,3,603035000
33,1,3,603035000
33,2,3,603035000
33,2,1,603035000
33,2,3,603035000
33,1,3,603035000
33,2,2,603035000
33,2,4,603035000
33,1,3,603035000
33,2,1,603035000
33,2,5,603035000
33,1,3,603035000
33,2,3,603035000
33,2,5,603035000
33,1,3,603035000
34,1,2,603035000
34,2,4,603035000
34,2,1,603035000
34,1,3,603035000
34,2,3,603035000
34,2,4,603035000
34,2,3,603035000
34,1,3,603035000
34,2,1,603035000
34,1,3,603035000
34,1,4,603035000
34,2,4,603035000
34,2,2,603035000
34,1,4,603035000
34,2,3,603035000
34,2,4,603035000
34,2,1,603035000
34,1,4,603035000
34,1,3,603035000
34,2,1,603035000
34,2,3,603035000
35,2,1,603035000
35,1,2,603035000
35,1,4,603035000
35,2,4,603035000
35,1,1,603035000
35,2,2,603035000
35,2,2,603035000
35,2,4,603035000
35,2,4,603035000
35,1,4,603035000
35,1,3,603035000
35,2,3,603035000
35,2,3,603035000
35,1,2,603035000
35,2,3,603035000
35,2,3,603035000
35,2,2,603035000
35,1,1,603035000
35,2,5,603035000
35,2,3,603035000
35,2,1,603035000
35,2,2,603035000
36,2,4,603035000
36,2,1,603035000
36,1,1,603035000
36,1,3,603035000
36,2,4,603035000
36,2,4,603035000
36,2,1,603035000
36,1,3,603035000
36,1,3,603035000
36,2,3,603035000
36,1,4,603035000
36,2,3,603035000
37,1,4,603035000
37,2,3,603035000
37,1,3,603035000
37,1,4,603035000
37,1,4,603035000
37,1,4,603035000
37,2,5,603035000
37,2,4,603035000
37,2,3,603035000
37,2,3,603035000
37,1,3,603035000
37,1,4,603035000
37,2,4,603035000
38,1,4,603035000
38,1,1,603035000
38,1,3,603035000
38,1,4,603035000
38,1,3,603035000
38,1,4,603035000
38,2,2,603035000
38,2,3,603035000
38,2,3,603035000
38,2,1,603035000
38,1,3,603035000
38,1,3,603035000
38,2,3,603035000
39,2,4,603035000
39,1,3,603035000
39,2,3,603035000
39,2,3,603035000
39,2,3,603035000
39,1,3,603035000
39,2,1,603035000
39,2,4,603035000
39,1,3,603035000
39,2,3,603035000
39,1,3,603035000
39,2,5,603035000
39,2,5,603035000
39,2,3,603035000
39,2,3,603035000
39,1,3,603035000
39,2,3,603035000
39,2,1,603035000
39,1,3,603035000
40,2,3,603035000
40,1,2,603035000
40,2,3,603035000
40,1,2,603035000
40,1,1,603035000
40,1,4,603035000
40,2,2,603035000
40,1,1,603035000
40,1,3,603035000
40,2,1,603035000
40,2,1,603035000
40,1,3,603035000
40,1,1,603035000
40,2,4,603035000
40,1,3,603035000
40,1,3,603035000
40,1,3,603035000
40,1,3,603035000
40,2,4,603035000
40,2,5,603035000
40,1,2,603035000
40,2,3,603035000
40,1,1,603035000
40,1,2,603035000
40,1,2,603035000
40,1,4,603035000
41,2,3,603035000
41,1,5,603035000
41,2,2,603035000
41,2,2,603035000
41,1,5,603035000
41,1,1,603035000
41,1,1,603035000
41,2,3,603035000
41,2,4,603035000
41,2,3,603035000
41,2,5,603035000
41,1,1,603035000
41,2,3,603035000
41,1,3,603035000
41,2,3,603035000
41,2,3,603035000
41,2,3,603035000
41,2,3,603035000
41,2,3,603035000
42,1,3,603035000
42,2,3,603035000
42,1,5,603035000
42,2,3,603035000
42,2,3,603035000
42,2,3,603035000
42,2,2,603035000
42,2,3,603035000
42,2,3,603035000
42,1,1,603035000
42,2,3,603035000
42,1,1,603035000
42,1,3,603035000
42,2,1,603035000
42,1,1,603035000
42,1,1,603035000
42,1,2,603035000
42,2,4,603035000
43,1,4,603035000
43,2,1,603035000
43,2,4,603035000
43,2,3,603035000
43,2,3,603035000
43,2,3,603035000
43,1,3,603035000
43,2,1,603035000
43,2,3,603035000
43,1,5,603035000
43,2,3,603035000
43,2,1,603035000
43,2,2,603035000
43,2,3,603035000
43,1,5,603035000
43,2,1,603035000
43,2,3,603035000
43,2,3,603035000
43,2,4,603035000
43,2,1,603035000
43,2,1,603035000
43,1,4,603035000
43,1,3,603035000
43,1,3,603035000
43,2,5,603035000
43,1,3,603035000
43,2,4,603035000
43,1,3,603035000
43,2,1,603035000
43,1,2,603035000
43,1,3,603035000
43,2,1,603035000
43,2,1,603035000
44,1,3,603035000
44,2,3,603035000
44,2,4,603035000
44,1,1,603035000
44,2,2,603035000
44,2,5,603035000
44,2,4,603035000
44,1,4,603035000
44,2,2,603035000
44,2,5,603035000
44,2,3,603035000
44,2,5,603035000
44,1,4,603035000
44,2,3,603035000
44,1,1,603035000
44,2,3,603035000
44,2,4,603035000
44,2,3,603035000
44,1,1,603035000
44,1,2,603035000
44,2,3,603035000
44,1,3,603035000
45,2,3,603035000
45,2,3,603035000
45,2,1,603035000
45,2,3,603035000
45,2,4,603035000
45,2,1,603035000
45,2,3,603035000
45,2,3,603035000
45,1,3,603035000
45,2,2,603035000
45,1,5,603035000
45,1,3,603035000
45,2,5,603035000
45,1,1,603035000
45,2,3,603035000
45,1,2,603035000
45,2,2,603035000
45,2,3,603035000
45,2,1,603035000
45,2,2,603035000
45,2,3,603035000
45,2,3,603035000
45,2,4,603035000
46,2,3,603035000
46,2,3,603035000
46,1,4,603035000
46,1,3,603035000
46,1,1,603035000
46,2,1,603035000
46,1,3,603035000
46,2,3,603035000
46,2,3,603035000
46,1,4,603035000
46,1,3,603035000
46,2,1,603035000
46,2,3,603035000
46,1,3,603035000
46,2,4,603035000
46,1,3,603035000
46,1,5,603035000
46,1,2,603035000
46,1,3,603035000
46,2,3,603035000
46,2,4,603035000
46,1,3,603035000
46,2,4,603035000
46,1,1,603035000
47,2,3,603035000
47,1,5,603035000
47,1,3,603035000
47,2,4,603035000
47,2,3,603035000
47,1,3,603035000
47,2,4,603035000
47,2,2,603035000
47,1,5,603035000
47,1,1,603035000
47,1,3,603035000
47,2,3,603035000
47,1,2,603035000
47,1,3,603035000
47,1,3,603035000
48,1,3,603035000
48,2,3,603035000
48,1,3,603035000
48,1,5,603035000
48,1,3,603035000
48,1,3,603035000
48,1,4,603035000
48,2,3,603035000
48,2,3,603035000
48,2,2,603035000
48,1,3,603035000
48,1,4,603035000
48,1,4,603035000
48,2,1,603035000
48,2,3,603035000
48,1,3,603035000
48,2,3,603035000
48,2,5,603035000
48,2,3,603035000
48,2,4,603035000
48,1,2,603035000
48,1,3,603035000
48,1,2,603035000
48,2,3,603035000
48,1,2,603035000
48,2,3,603035000
48,2,1,603035000
49,1,4,603035000
49,1,4,603035000
49,2,3,603035000
49,2,3,603035000
49,2,1,603035000
49,1,4,603035000
49,1,4,603035000
49,1,4,603035000
49,1,4,603035000
49,1,2,603035000
49,2,1,603035000
49,1,1,603035000
49,1,3,603035000
49,2,4,603035000
49,2,3,603035000
49,2,2,603035000
49,1,1,603035000
49,2,4,603035000
49,2,2,603035000
49,2,3,603035000
49,1,3,603035000
49,2,1,603035000
49,1,2,603035000
49,1,3,603035000
50,2,5,603035000
50,2,3,603035000
50,1,1,603035000
50,1,1,603035000
50,2,3,603035000
50,2,3,603035000
50,1,1,603035000
50,1,3,603035000
50,1,3,603035000
50,1,4,603035000
50,1,2,603035000
50,1,4,603035000
50,2,4,603035000
50,1,3,603035000
50,2,1,603035000
50,2,3,603035000
50,1,1,603035000
50,1,1,603035000
50,2,3,603035000
50,1,4,603035000
50,1,2,603035000
50,1,4,603035000
50,2,3,603035000
50,2,3,603035000
50,2,3,603035000
50,2,3,603035000
51,1,4,603035000
51,2,3,603035000
51,1,4,603035000
51,1,1,603035000
51,2,1,603035000
51,2,1,603035000
51,2,2,603035000
51,2,3,603035000
51,1,2,603035000
51,2,2,603035000
51,2,3,603035000
51,1,3,603035000
51,1,4,603035000
51,2,2,603035000
51,1,2,603035000
51,1,1,603035000
51,2,3,603035000
51,2,3,603035000
51,2,3,603035000
51,1,3,603035000
51,2,3,603035000
51,1,2,603035000
51,2,3,603035000
52,2,3,603035000
52,1,3,603035000
52,1,4,603035000
52,1,3,603035000
52,2,2,603035000
52,1,4,603035000
52,1,4,603035000
52,1,5,603035000
52,2,2,603035000
52,1,3,603035000
52,2,4,603035000
52,2,3,603035000
52,1,2,603035000
52,1,4,603035000
53,1,3,603035000
53,2,5,603035000
53,2,3,603035000
53,2,3,603035000
53,2,4,603035000
53,2,3,603035000
53,2,1,603035000
53,1,3,603035000
53,1,1,603035000
53,1,4,603035000
53,1,3,603035000
53,2,3,603035000
53,2,2,603035000
53,1,5,603035000
53,2,1,603035000
53,1,3,603035000
53,2,3,603035000
53,2,1,603035000
53,2,2,603035000
53,1,4,603035000
53,1,5,603035000
53,2,3,603035000
53,2,4,603035000
53,1,2,603035000
53,2,2,603035000
53,2,2,603035000
53,1,1,603035000
53,1,3,603035000
53,1,3,603035000
53,1,1,603035000
54,2,2,603035000
54,2,4,603035000
54,1,3,603035000
54,1,3,603035000
54,2,2,603035000
54,1,2,603035000
54,2,3,603035000
54,1,2,603035000
54,1,1,603035000
54,1,3,603035000
54,2,1,603035000
54,1,3,603035000
54,2,2,603035000
54,1,3,603035000
54,2,2,603035000
54,2,4,603035000
54,1,3,603035000
54,1,1,603035000
54,1,3,603035000
54,2,3,603035000
54,1,4,603035000
54,1,1,603035000
54,2,4,603035000
54,1,2,603035000
54,2,4,603035000
55,2,1,603035000
55,1,3,603035000
55,2,4,603035000
55,1,2,603035000
55,1,3,603035000
55,2,3,603035000
55,1,3,603035000
55,1,3,603035000
55,2,4,603035000
55,2,3,603035000
55,1,2,603035000
55,1,3,603035000
55,2,5,603035000
55,1,3,603035000
55,1,1,603035000
55,2,4,603035000
56,1,3,603035000
56,1,1,603035000
56,1,4,603035000
56,2,3,603035000
56,1,1,603035000
56,2,4,603035000
56,2,4,603035000
56,1,3,603035000
56,2,4,603035000
56,2,1,603035000
56,2,4,603035000
56,2,4,603035000
56,1,1,603035000
56,2,1,603035000
56,2,4,603035000
56,1,3,603035000
56,1,1,603035000
56,2,4,603035000
56,1,3,603035000
56,1,4,603035000
56,1,1,603035000
56,1,3,603035000
56,2,3,603035000
56,1,1,603035000
56,2,1,603035000
57,1,4,603035000
57,1,3,603035000
57,1,2,603035000
57,2,1,603035000
57,2,4,603035000
57,1,3,603035000
57,2,1,603035000
57,2,3,603035000
57,2,4,603035000
57,1,3,603035000
57,1,3,603035000
57,1,4,603035000
57,1,4,603035000
57,2,4,603035000
57,2,1,603035000
57,1,4,603035000
57,1,3,603035000
57,1,3,603035000
57,1,1,603035000
57,2,4,603035000
57,1,3,603035000
58,2,3,603035000
58,1,1,603035000
58,1,3,603035000
58,1,2,603035000
58,1,3,603035000
58,1,2,603035000
58,1,3,603035000
58,2,3,603035000
58,1,3,603035000
58,2,2,603035000
58,2,1,603035000
58,1,2,603035000
58,2,5,603035000
59,1,1,603035000
59,2,3,603035000
59,2,3,603035000
59,2,3,603035000
59,2,2,603035000
59,1,3,603035000
59,2,1,603035000
59,1,3,603035000
59,1,1,603035000
59,2,3,603035000
59,2,4,603035000
59,1,3,603035000
59,2,3,603035000
59,1,3,603035000
59,1,1,603035000
59,1,3,603035000
59,2,4,603035000
59,1,3,603035000
59,2,3,603035000
59,2,2,603035000
59,1,4,603035000
59,1,1,603035000
60,1,3,603035000
60,1,1,603035000
60,2,3,603035000
60,2,2,603035000
60,2,3,603035000
60,2,3,603035000
60,2,2,603035000
60,1,3,603035000
60,2,4,603035000
60,1,2,603035000
60,1,2,603035000
60,1,3,603035000
60,2,2,603035000
60,1,2,603035000
60,1,4,603035000
60,2,3,603035000
60,2,3,603035000
60,1,3,603035000
60,2,1,603035000
60,1,4,603035000
60,2,2,603035000
60,2,1,603035000
60,1,1,603035000
60,1,4,603035000
60,1,3,603035000
60,1,4,603035000
60,2,1,603035000
60,2,4,603035000
60,2,2,603035000
60,2,4,603035000
61,2,1,603035000
61,1,3,603035000
61,1,4,603035000
61,1,3,603035000
61,2,1,603035000
61,1,4,603035000
61,1,4,603035000
61,2,1,603035000
61,2,2,603035000
61,1,4,603035000
61,1,2,603035000
61,2,1,603035000
61,1,1,603035000
61,1,4,603035000
61,2,5,603035000
61,1,4,603035000
61,2,4,603035000
61,2,3,603035000
61,2,3,603035000
61,1,3,603035000
61,1,4,603035000
61,1,5,603035000
61,1,3,603035000
61,1,3,603035000
61,2,1,603035000
61,2,4,603035000
61,1,3,603035000
61,1,2,603035000
62,2,2,603035000
62,1,3,603035000
62,1,3,603035000
62,1,3,603035000
62,1,1,603035000
62,2,4,603035000
62,2,4,603035000
62,2,1,603035000
62,1,3,603035000
62,1,3,603035000
62,1,1,603035000
62,2,3,603035000
62,2,3,603035000
62,1,2,603035000
62,2,2,603035000
62,2,4,603035000
62,2,3,603035000
62,1,2,603035000
62,2,2,603035000
62,2,4,603035000
62,2,1,603035000
62,1,3,603035000
62,2,1,603035000
62,1,3,603035000
62,2,3,603035000
62,2,4,603035000
62,2,3,603035000
62,2,4,603035000
62,2,4,603035000
62,1,2,603035000
62,1,3,603035000
62,1,1,603035000
62,1,3,603035000
63,1,4,603035000
63,2,3,603035000
63,1,4,603035000
63,1,3,603035000
63,1,3,603035000
63,2,4,603035000
63,1,2,603035000
63,2,1,603035000
63,2,3,603035000
63,1,2,603035000
63,2,1,603035000
63,1,2,603035000
63,1,1,603035000
63,1,1,603035000
63,1,3,603035000
63,1,5,603035000
63,1,2,603035000
63,2,3,603035000
63,2,2,603035000
63,1,3,603035000
64,1,2,603035000
64,1,3,603035000
64,2,1,603035000
64,2,2,603035000
64,1,2,603035000
64,2,2,603035000
64,1,3,603035000
64,2,1,603035000
64,2,3,603035000
64,2,4,603035000
64,2,4,603035000
64,2,1,603035000
64,1,3,603035000
64,2,4,603035000
64,2,4,603035000
64,2,2,603035000
64,2,3,603035000
64,2,2,603035000
64,2,3,603035000
64,2,3,603035000
64,1,3,603035000
64,1,1,603035000
64,2,5,603035000
65,2,3,603035000
65,2,3,603035000
65,2,5,603035000
65,2,2,603035000
65,1,3,603035000
65,1,3,603035000
65,2,4,603035000
65,2,2,603035000
65,1,4,603035000
65,2,4,603035000
65,1,3,603035000
65,2,3,603035000
65,1,4,603035000
65,2,1,603035000
65,1,3,603035000
65,2,3,603035000
65,1,3,603035000
65,1,2,603035000
65,1,3,603035000
65,2,4,603035000
65,2,4,603035000
65,1,3,603035000
65,2,3,603035000
65,1,4,603035000
65,2,3,603035000
65,1,4,603035000
65,1,3,603035000
65,2,4,603035000
65,1,3,603035000
65,2,4,603035000
65,1,3,603035000
66,1,3,603035000
66,1,1,603035000
66,1,3,603035000
66,2,1,603035000
66,1,3,603035000
66,1,2,603035000
66,2,4,603035000
66,1,4,603035000
66,1,1,603035000
66,2,2,603035000
66,1,4,603035000
66,2,4,603035000
66,1,3,603035000
66,1,4,603035000
66,1,2,603035000
66,1,3,603035000
66,2,3,603035000
67,2,3,603035000
67,2,3,603035000
67,2,3,603035000
67,1,3,603035000
67,1,3,603035000
67,2,3,603035000
67,1,4,603035000
67,1,3,603035000
67,2,3,603035000
67,1,3,603035000
67,2,1,603035000
67,2,2,603035000
67,2,4,603035000
67,2,3,603035000
67,1,2,603035000
67,1,3,603035000
67,2,2,603035000
67,2,3,603035000
67,2,3,603035000
67,1,1,603035000
67,1,1,603035000
67,1,1,603035000
68,1,3,603035000
68,2,1,603035000
68,1,3,603035000
68,2,3,603035000
68,2,3,603035000
68,1,4,603035000
68,1,2,603035000
68,1,2,603035000
68,1,1,603035000
68,2,4,603035000
68,1,3,603035000
68,2,2,603035000
68,1,3,603035000
68,1,3,603035000
68,1,3,603035000
68,2,2,603035000
68,1,4,603035000
68,1,3,603035000
69,1,2,603035000
69,2,2,603035000
69,2,2,603035000
69,2,4,603035000
69,1,4,603035000
69,2,1,603035000
69,1,4,603035000
69,2,3,603035000
69,1,3,603035000
69,2,2,603035000
69,1,5,603035000
69,2,2,603035000
69,1,2,603035000
69,2,4,603035000
69,1,3,603035000
69,1,3,603035000
69,2,1,603035000
69,2,1,603035000
69,1,2,603035000
69,1,4,603035000
69,1,5,603035000
69,2,1,603035000
70,1,2,603035000
70,2,3,603035000
70,1,3,603035000
